age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
34,25,187251,820,1932,31,837,850,521,0,0,25,253
33,25,178107,668,381,734,846,850,14,0,0,20,253
41,25,343121,820,1932,1341,837,850,521,0,0,36,253
20,25,262749,2361,381,393,846,850,14,0,0,40,253
23,25,403107,534,381,340,846,850,14,0,0,40,599
26,25,64293,2361,381,31,508,850,521,0,0,35,253
72,597,303588,820,807,63,862,850,14,0,0,20,253
23,1539,324960,820,381,428,508,850,14,0,0,40,745
62,1539,114060,820,807,1239,862,850,14,0,0,40,253
52,25,48925,2361,807,1341,862,850,14,0,0,40,253
58,25,180980,2361,1932,340,837,850,521,0,0,42,471
25,25,181054,668,381,636,508,850,521,0,0,40,253
24,25,388093,668,381,445,508,1381,14,0,0,40,253
19,25,249609,2361,381,632,846,850,14,0,0,8,253
43,25,112131,2361,807,445,862,850,14,0,0,40,253
47,1539,543162,820,1597,1341,837,1381,521,0,0,40,253
39,25,91996,820,1932,340,837,850,521,0,0,40,253
49,25,141944,1135,190,769,837,850,14,0,1380,42,253
53,597,251804,534,1032,63,837,1381,521,0,0,30,253
32,25,37070,1135,381,734,508,850,14,0,0,45,253
34,25,337587,2361,807,31,862,850,14,0,0,50,253
28,25,189346,820,1932,734,508,850,14,0,0,45,253
57,597,222216,1135,1032,63,837,850,521,0,0,38,253
25,25,267044,2361,381,1341,508,653,521,0,0,20,253
20,597,214635,2361,381,63,846,850,14,0,0,24,253
21,597,204226,2361,381,63,837,850,521,0,0,35,253
34,25,108116,668,807,31,862,850,14,0,0,50,253
38,634,99146,668,807,445,862,850,14,15024,0,80,253
50,25,196232,820,807,445,862,850,14,7688,0,50,253
24,1539,248344,2361,1932,769,508,1381,14,0,0,50,253
37,1539,186035,2361,807,80,862,850,14,0,0,45,253
44,25,177905,2361,1932,393,837,850,14,0,0,58,253
28,25,85812,2361,807,636,484,850,521,0,0,40,253
42,25,221172,668,807,445,862,850,14,0,0,40,253
74,25,99183,2361,1932,1341,508,850,521,0,0,9,253
38,575,190387,820,807,734,862,850,14,0,0,50,253
44,575,202692,702,807,31,862,850,14,0,0,40,253
44,25,109339,2324,1932,393,837,1582,521,0,0,46,263
26,25,108658,820,381,393,508,850,14,0,0,40,253
36,25,197202,820,807,340,862,1381,14,0,0,40,253
41,25,101739,1915,807,445,484,850,521,0,0,50,253
67,25,231559,894,807,31,862,850,14,20051,0,48,253
39,1539,207853,735,807,80,862,850,14,0,0,50,253
57,25,190942,1090,1032,1332,508,1381,521,0,0,30,253
29,25,102345,1135,1597,734,508,850,14,0,0,40,253
31,634,41493,668,381,428,508,850,521,0,0,45,253
34,597,190027,820,381,63,837,1381,521,0,0,40,253
44,25,210525,2361,807,1239,862,850,14,0,0,40,253
29,25,133937,19,381,31,846,850,14,0,0,40,253
30,25,237903,2361,381,769,837,850,521,0,0,40,253
27,25,163862,820,381,1239,508,850,14,0,0,40,253
27,25,201872,2361,807,636,862,850,14,0,0,50,253
32,25,84179,820,381,769,508,850,521,0,0,45,253
58,25,51662,543,807,340,484,850,521,0,0,8,253
35,1539,233327,2361,807,632,862,850,14,0,0,40,253
21,25,259510,820,381,769,846,850,14,0,0,36,253
28,25,184831,2361,381,734,837,850,14,0,0,40,253
46,575,245724,2361,1932,445,508,850,14,0,0,50,253
36,575,27053,820,1597,340,837,850,521,0,0,40,253
72,25,205343,2324,1032,1341,837,850,521,0,0,40,253
35,25,229328,820,807,393,484,1381,521,0,0,40,253
33,625,319560,1135,1932,734,837,1381,521,0,0,40,253
69,25,136218,2324,381,393,508,850,521,0,0,40,253
35,25,54576,820,807,393,862,850,14,0,0,40,253
31,25,323069,820,1597,1341,837,850,521,0,0,20,2334
34,25,148291,820,807,80,484,850,521,0,0,32,253
30,25,152453,2324,807,340,862,850,14,0,0,40,1565
28,25,114053,668,381,1239,508,850,14,0,0,55,253
54,25,212960,668,807,636,862,850,14,0,0,35,253
47,25,264052,2361,807,31,862,850,14,0,0,50,253
24,25,82804,820,381,769,837,1381,521,0,0,40,253
52,575,334273,668,807,31,862,850,14,0,0,60,253
20,25,27337,820,381,769,846,653,14,0,0,48,253
43,634,188436,702,807,445,862,850,14,5013,0,45,253
45,25,433665,1150,1597,340,837,850,521,0,0,40,1565
29,575,110663,820,1597,734,508,850,14,0,0,35,253
47,25,87490,702,1932,445,837,850,14,0,0,42,253
24,25,354351,820,381,734,846,850,14,0,0,40,253
51,25,95469,820,807,31,862,850,14,0,0,40,253
17,25,242718,2324,381,636,846,850,14,0,0,12,253
37,25,22463,1135,807,734,862,850,14,0,1977,40,253
27,25,158156,19,381,31,508,850,521,0,0,70,253
29,25,350162,668,807,445,484,850,14,0,0,40,253
18,597,165532,735,381,63,846,850,14,0,0,25,253
36,575,28738,1915,1932,636,837,850,521,0,0,35,253
58,1539,283635,668,381,31,508,850,521,0,0,40,253
26,575,86646,2361,807,734,862,850,14,0,0,45,253
65,597,195733,2361,807,63,862,850,14,0,0,30,253
57,25,69884,820,807,636,862,850,14,0,0,40,253
59,25,199713,820,807,734,862,850,14,0,0,40,253
27,25,181659,820,807,393,862,850,14,0,0,40,253
31,575,340939,668,381,80,508,850,14,0,0,40,253
21,25,197747,2361,381,636,846,850,521,0,0,24,253
29,25,34292,2361,381,1341,508,850,14,0,0,60,253
18,25,156764,2324,381,340,846,850,14,0,0,40,253
52,25,25826,543,807,734,862,850,14,0,1887,47,253
57,634,103948,668,1932,31,508,850,14,0,0,80,253
42,597,137390,820,807,63,862,850,14,0,0,40,253
55,597,105138,820,807,63,484,338,521,0,0,40,253
60,25,39352,1150,381,1239,508,850,14,0,0,48,253
31,25,168387,668,807,31,862,850,14,7688,0,40,1454
23,25,117789,668,381,1341,846,850,521,0,0,40,253
27,25,267147,820,381,636,846,850,14,0,0,40,253
23,597,99399,2361,381,63,837,653,521,0,0,25,253
42,575,214242,894,807,31,862,850,14,0,1902,50,253
25,25,200408,2361,381,80,508,850,14,2174,0,40,253
49,25,136455,668,381,31,508,850,521,0,0,45,253
32,25,239824,668,381,80,508,850,14,0,0,40,253
19,25,217039,2361,381,1341,846,850,14,0,0,28,253
60,25,51290,1150,1932,340,508,850,521,0,0,40,253
42,1539,175674,539,807,340,862,850,14,0,0,40,253
35,575,194404,1915,381,428,508,850,14,0,0,40,253
48,25,45612,820,381,1341,837,1381,521,0,0,37,253
51,25,410114,702,807,734,862,850,14,0,0,40,253
29,25,182521,820,381,734,508,653,14,0,0,40,253
36,1539,339772,820,1597,445,508,1381,14,0,0,40,253
17,25,169658,543,381,340,846,850,521,0,0,21,253
52,25,200853,702,1932,31,508,850,521,6849,0,60,253
24,25,247564,820,381,734,508,850,14,0,0,40,253
24,25,249909,820,807,769,862,850,14,0,0,50,253
26,1539,208122,668,381,31,846,850,14,1055,0,40,253
27,25,109881,668,381,340,846,850,521,0,0,20,253
39,25,207824,820,381,769,846,850,14,0,0,60,253
30,25,369027,820,807,1239,862,1381,14,0,0,45,253
50,575,114117,820,807,445,862,850,14,0,0,32,253
52,634,51048,668,807,636,862,850,14,0,0,55,253
46,25,102388,894,807,31,862,850,14,15024,0,45,253
23,25,190483,668,381,636,846,850,521,0,0,20,253
45,25,462440,2324,1032,340,508,1381,521,0,0,20,253
65,25,109351,539,1032,1332,837,1381,521,0,0,24,253
29,25,34383,1135,807,1239,862,850,14,0,0,55,253
47,25,241832,539,190,769,837,850,14,0,0,40,599
30,25,124187,820,381,428,846,1381,14,0,0,60,253
34,25,153614,820,807,636,862,850,14,0,0,45,253
38,575,267556,820,807,636,862,850,14,0,0,64,253
33,25,205469,2361,807,445,862,850,14,0,0,40,253
49,25,268090,668,807,636,862,850,14,0,0,26,253
47,575,165039,2361,381,340,837,1381,521,0,0,40,253
49,1539,120451,543,1597,340,837,1381,521,0,0,40,253
43,25,154374,2361,807,734,862,850,14,15024,0,60,253
30,25,103649,668,807,1341,484,1381,521,0,0,40,253
58,575,35723,820,807,734,862,850,14,0,0,60,253
19,25,262601,820,381,340,846,850,521,0,0,14,253
21,25,226181,668,381,769,508,850,14,0,0,40,253
33,25,175697,668,807,445,862,850,14,15024,0,60,253
47,634,248145,534,807,1239,862,850,14,0,0,50,152
52,575,289436,19,807,31,862,850,14,0,0,60,253
26,25,75654,820,1932,734,508,850,14,0,0,55,253
60,25,199378,820,807,734,862,850,14,0,0,40,253
21,25,160968,2361,381,769,846,850,14,0,0,40,253
36,25,188563,2361,807,636,862,850,14,5178,0,50,253
31,25,55849,2361,807,734,862,850,14,0,0,45,253
50,634,195322,19,1597,31,508,850,14,0,0,40,253
31,1539,402089,820,1932,1341,837,850,521,0,0,40,253
71,25,78277,820,807,734,862,850,14,0,0,15,253
58,597,158611,820,807,63,862,850,14,0,0,50,253
30,434,169496,668,807,80,862,850,14,0,0,40,253
20,25,130959,2361,381,340,846,850,14,0,0,20,253
24,25,556660,820,381,445,1274,850,14,4101,0,50,253
35,25,292472,19,807,31,862,338,14,0,0,40,1381
38,434,143774,2361,1597,445,508,850,521,0,0,45,253
27,25,288341,820,381,393,846,850,521,0,0,32,253
29,434,71592,2361,381,1341,837,338,521,0,0,40,427
70,597,167358,539,1032,63,837,850,521,1111,0,15,253
34,25,106742,820,807,734,862,850,14,0,0,45,253
44,25,219288,1150,807,734,862,850,14,0,0,35,253
43,25,174524,820,807,393,862,850,14,0,0,40,253
44,575,335183,735,807,769,862,1381,14,0,0,40,253
35,25,261293,702,381,636,508,850,14,0,0,60,253
27,25,111900,2361,381,31,508,850,14,0,0,40,253
43,1539,194360,702,381,31,508,850,14,0,0,38,253
20,25,81145,2361,381,636,508,850,521,0,0,25,253
42,25,341204,1915,1932,31,837,850,521,8614,0,40,253
27,434,249362,2361,807,1239,862,850,14,3411,0,40,253
42,25,247019,820,807,734,862,1381,14,0,0,40,253
20,597,114746,2324,190,63,846,338,521,0,1762,40,806
24,25,172146,539,381,393,508,850,14,0,1721,40,253
48,625,110457,2361,1932,445,508,850,14,0,0,40,253
17,597,80077,2324,381,63,846,850,521,0,0,20,253
17,575,368700,2324,381,428,846,850,14,0,0,10,253
33,25,182556,668,807,445,862,850,14,0,0,40,253
50,634,219420,820,807,636,862,850,14,0,0,50,253
22,25,240817,820,381,636,846,850,521,2597,0,40,253
17,25,102726,735,381,340,846,850,14,0,0,16,253
32,25,226267,2361,807,1341,862,850,14,0,0,40,1565
31,25,125457,820,381,734,508,850,14,0,0,45,253
58,575,204021,820,1032,445,508,850,14,0,0,50,253
29,1539,92262,820,381,632,846,850,14,0,0,48,253
37,25,161141,1135,807,734,862,850,14,0,0,40,1246
34,575,190290,820,807,734,862,850,14,0,0,40,253
23,1539,430828,2361,1597,445,837,1381,14,0,0,40,253
18,434,59342,2324,381,1341,846,850,521,0,0,5,253
34,25,136721,820,1932,445,508,850,521,0,0,40,253
66,597,149422,1150,381,63,508,850,14,0,0,4,253
45,1539,86644,668,807,31,484,850,521,0,0,55,253
41,25,195124,702,381,445,508,850,14,0,0,35,173
26,25,167350,820,381,340,1274,850,14,0,0,30,253
54,1539,113000,2361,807,428,862,850,14,0,0,40,253
24,25,140027,2361,381,393,846,1381,521,0,0,45,253
42,25,262425,2361,807,31,862,850,14,0,0,50,253
20,25,316702,2361,381,31,846,850,14,0,0,20,253
23,434,335453,668,381,80,508,850,521,0,0,20,253
25,597,202480,1915,381,63,1274,850,14,0,0,45,253
35,25,203628,702,381,31,508,850,14,0,0,60,253
31,25,118710,702,807,80,862,850,14,0,1902,40,253
30,25,189620,668,381,31,846,850,521,0,0,40,745
19,25,475028,820,381,636,846,850,521,0,0,20,253
36,1539,110866,668,381,31,508,850,14,0,0,50,253
31,25,243605,668,1032,636,837,850,521,0,1380,40,152
21,25,163870,2361,381,769,846,850,14,0,0,30,253
31,575,80145,2361,807,734,862,850,14,0,0,40,253
46,25,295566,19,1932,31,837,850,521,25236,0,65,253
44,25,63042,668,1932,445,846,850,521,0,0,50,253
40,25,229148,735,807,340,862,1381,14,0,0,40,1547
45,25,242552,2361,381,636,508,1381,14,0,0,40,253
60,25,177665,820,807,734,862,850,14,0,0,35,253
18,25,208103,2324,381,340,1274,850,14,0,0,25,253
28,25,296450,668,807,31,862,850,14,0,0,40,253
36,25,70282,2361,1932,1341,837,1381,521,0,0,40,253
36,25,271767,668,1597,31,508,850,14,0,0,40,2334
40,25,144995,1135,807,80,862,850,14,4386,0,40,253
36,1539,382635,668,1932,1341,837,850,521,0,0,35,71
31,25,295697,820,1597,340,837,1381,521,0,0,40,253
33,25,194141,820,807,393,862,850,14,0,0,40,253
19,434,378418,820,381,80,846,850,521,0,0,40,253
22,25,214399,2361,381,636,846,850,521,0,0,15,253
34,25,217460,668,807,445,862,850,14,0,0,45,253
33,25,182556,820,381,340,508,850,14,0,0,40,253
41,25,125831,820,807,734,862,850,14,0,2051,60,253
29,25,271328,668,381,31,508,850,14,4650,0,40,253
50,1539,50459,820,807,445,862,850,14,0,0,42,253
42,25,162140,668,807,445,862,850,14,7298,0,45,253
43,25,177937,668,381,31,508,850,14,0,0,40,2334
44,25,111502,820,807,636,484,850,521,0,0,40,253
20,25,299047,2361,381,340,508,850,521,0,0,20,253
31,25,223212,820,807,340,862,850,14,0,0,40,1565
65,575,118474,2324,807,445,862,850,14,9386,0,59,2334
23,25,352139,2361,381,340,508,850,521,0,0,24,253
55,25,173093,2361,1932,1341,508,338,521,0,0,40,253
26,25,181655,1135,807,1341,862,850,14,0,2377,45,253
25,25,332702,1135,381,340,846,850,521,0,0,15,253
45,597,51164,2361,807,63,484,1381,521,0,0,40,253
35,25,234901,2361,807,734,862,850,14,2407,0,40,253
36,25,131414,2361,381,636,508,1381,521,0,0,36,253
43,434,260960,668,807,31,862,850,14,0,0,50,253
56,25,156052,820,1032,340,837,1381,521,594,0,20,253
42,25,279914,668,807,80,862,850,14,0,0,40,253
19,25,192453,2361,381,340,1274,850,521,0,0,25,253
55,575,200939,820,807,1239,862,850,14,0,0,72,253
42,25,151408,702,381,445,508,850,521,14084,0,50,253
26,25,112847,1135,381,80,846,850,14,0,0,40,253
17,25,316929,735,381,769,846,850,14,0,0,20,253
42,1539,126319,668,807,31,484,850,521,0,0,40,253
55,25,197422,820,807,1239,862,850,14,7688,0,40,253
32,25,267736,2361,381,1341,846,1381,521,0,0,40,253
29,25,267034,2324,381,734,846,1381,14,0,0,40,1307
46,434,193047,668,807,31,862,850,14,0,0,37,253
29,434,356089,668,807,445,862,850,14,7688,0,40,253
22,25,223515,668,381,31,837,850,14,0,0,20,253
58,575,87510,543,807,734,862,850,14,0,0,40,253
23,25,145111,820,381,1239,837,850,14,0,0,50,253
39,25,48093,820,381,769,508,850,14,0,0,40,253
27,25,31757,1135,381,734,846,850,14,0,0,38,253
54,25,285854,820,807,1239,862,850,14,0,0,40,253
33,1539,120064,668,381,31,508,850,521,0,0,45,253
46,625,167381,820,807,1341,484,850,521,0,0,40,253
37,25,103408,820,381,428,508,1381,14,0,0,40,253
36,25,101460,820,381,340,508,850,521,0,0,18,253
59,1539,420537,820,807,1341,484,850,521,0,0,38,253
34,1539,119411,820,1932,632,837,850,14,0,0,40,1246
53,634,128272,19,807,445,862,850,14,0,0,70,253
51,25,386773,668,381,636,508,850,14,0,0,55,253
32,25,283268,543,1597,340,837,850,521,0,0,42,253
31,434,301526,2361,190,340,1274,850,14,0,0,40,253
22,25,151790,2361,807,636,484,850,521,0,0,30,599
47,575,106252,668,1932,636,508,850,521,0,0,50,253
32,25,188557,820,381,393,508,850,14,0,0,40,253
26,25,171114,2361,381,428,508,850,521,0,0,38,253
37,25,327323,534,1597,428,508,850,14,0,0,32,3058
31,25,244147,820,1932,734,837,850,14,0,0,55,253
37,25,280282,1135,807,80,484,850,521,0,0,24,253
55,25,116442,820,381,636,508,850,14,0,0,38,253
23,1539,282579,1135,1932,80,508,850,14,0,0,56,253
36,25,51838,2361,1932,1341,837,850,521,0,0,40,253
34,25,73585,702,807,31,862,850,14,0,0,40,2334
43,25,226902,668,807,636,862,850,14,0,0,50,253
54,25,279129,2361,381,80,508,850,14,0,0,40,253
43,434,146908,2361,807,734,862,850,14,0,0,40,2334
28,25,196690,1135,381,393,508,850,521,0,1669,42,253
40,25,130760,1135,807,445,862,850,14,0,0,50,253
41,575,49572,2361,807,445,862,850,14,0,0,60,253
40,25,237601,668,381,636,508,1582,521,0,0,55,253
42,25,169628,2361,1932,1341,508,1381,521,0,0,38,253
61,575,36671,820,807,428,862,850,14,0,2352,50,253
18,25,231193,735,381,393,846,850,14,0,0,30,253
59,597,192130,820,807,63,862,850,14,0,0,16,253
21,597,149704,820,381,63,508,850,521,1055,0,40,253
48,25,102102,1135,807,80,862,850,14,0,0,50,253
41,634,32185,668,807,80,862,850,14,0,0,40,253
18,597,196061,2361,381,63,846,850,14,0,0,33,253
23,25,211046,820,381,636,508,850,521,2463,0,40,253
60,25,31577,820,807,1239,862,850,14,0,0,60,253
22,25,162343,2361,381,340,1274,1381,14,0,0,20,253
61,25,128831,820,807,393,862,850,14,0,0,40,253
25,25,316688,820,381,393,508,1381,14,0,0,40,253
46,25,90758,702,381,80,508,850,14,0,0,35,253
43,25,274363,668,807,445,862,850,14,0,1902,40,807
43,25,154538,1915,1932,734,508,850,14,0,0,40,253
24,25,106085,820,381,340,846,1381,14,0,1721,30,253
68,575,315859,2324,381,428,837,850,14,0,0,20,253
31,25,51471,820,1932,1341,837,850,521,0,0,38,253
17,25,193830,2324,381,636,846,850,521,0,0,20,253
32,25,231043,820,807,734,862,850,14,5178,0,48,253
50,597,23780,702,190,63,1274,850,14,0,0,40,253
33,25,169879,668,807,31,862,850,14,3103,0,47,253
64,25,270333,668,807,31,862,850,14,0,0,40,253
20,25,138768,820,381,1239,846,850,14,0,0,30,253
30,25,191571,820,1597,340,846,850,521,0,0,36,253
22,597,219941,2361,381,63,846,1381,14,0,0,40,253
43,25,94113,2361,1932,445,508,850,14,0,0,45,253
22,25,137510,2361,381,1341,846,850,14,0,0,40,253
17,25,32607,543,381,428,846,850,14,0,0,20,253
47,575,93208,820,807,340,484,850,521,0,0,75,910
41,25,254440,1135,381,31,508,850,521,0,0,60,253
56,25,186556,2361,807,734,862,850,14,0,0,50,253
64,25,169871,820,807,1239,862,850,14,0,0,45,253
47,25,191277,820,807,1239,862,850,14,0,0,50,253
48,25,167159,1135,381,1341,837,850,14,0,0,40,253
31,25,171871,702,381,31,508,850,521,0,0,46,253
29,25,154411,1135,381,80,846,850,14,0,0,40,253
30,25,129227,820,1032,1341,508,850,521,0,0,40,253
32,25,110331,820,807,445,862,850,14,0,1672,60,253
57,25,34269,820,1032,1239,837,850,14,0,653,42,253
62,25,174355,820,1032,340,508,850,521,0,0,40,253
39,25,680390,820,1597,393,837,850,521,0,0,24,253
43,25,233130,2361,381,1341,508,850,14,0,0,25,253
24,634,165474,668,381,636,846,850,14,0,0,40,253
42,597,257780,2324,807,63,862,850,14,0,0,15,253
53,25,194259,2361,807,1341,484,850,521,4386,0,40,253
26,25,280093,2361,381,769,846,850,14,0,0,40,253
73,575,177387,820,807,445,862,850,14,0,0,40,253
72,597,28929,2324,1032,63,508,850,521,0,0,24,253
55,25,105304,820,807,393,862,850,14,0,0,40,253
25,25,499233,820,1932,1341,508,850,14,0,0,40,253
41,25,180572,668,1932,31,508,850,521,0,0,50,253
24,25,321435,668,381,445,508,850,14,0,0,50,253
63,25,86108,820,1032,428,508,850,14,0,0,6,253
17,25,198124,2324,381,636,846,850,14,0,0,20,253
35,25,135162,2361,807,734,862,850,14,0,0,50,253
51,25,146813,2361,807,31,862,850,14,0,0,40,253
62,1539,291175,668,1032,31,508,850,521,0,0,48,253
55,25,387569,820,807,734,862,850,14,4386,0,40,253
43,25,102895,2361,1932,31,508,850,14,0,0,40,253
40,1539,33274,820,1932,340,508,850,521,0,0,50,253
37,25,86551,668,807,445,862,850,14,0,0,45,253
39,25,138192,668,807,734,862,850,14,0,0,40,253
31,25,118966,820,381,734,846,850,14,0,0,18,253
61,25,99784,702,1032,31,508,850,521,0,0,40,253
26,25,90980,1135,1932,1341,508,850,521,0,0,55,253
46,575,177407,820,807,636,862,850,14,0,0,50,253
26,25,96467,668,381,31,508,850,521,0,0,40,253
48,434,327886,19,1932,31,846,850,14,0,0,50,253
34,25,111567,820,381,1239,846,850,14,0,0,40,253
34,1539,166545,820,381,1341,846,850,521,0,0,40,253
59,25,142182,820,807,340,862,850,14,0,0,40,253
34,25,188798,668,381,31,846,850,521,0,0,40,253
49,25,38563,668,381,445,508,850,521,0,0,56,253
18,25,216284,2324,381,1341,846,850,521,0,0,20,253
43,25,191547,820,807,428,862,850,14,0,0,40,1565
48,25,285335,2324,807,445,862,850,14,0,0,50,253
28,634,142712,2361,807,445,862,850,14,0,0,70,253
33,25,80945,820,807,393,862,850,14,0,0,40,253
24,25,309055,2361,381,636,508,850,521,0,0,15,253
21,25,62339,543,381,769,508,850,14,0,0,40,253
17,25,368700,2324,381,636,846,850,14,0,0,28,253
39,25,176186,2361,807,428,862,850,14,0,0,50,253
29,575,266855,668,1597,31,846,850,14,0,0,40,253
44,25,48087,668,807,445,862,850,14,0,0,40,253
24,25,121313,2361,381,1239,846,850,14,0,0,50,253
71,575,143437,702,807,636,862,850,14,10605,0,40,253
51,575,160724,668,807,636,862,338,14,0,2415,40,203
55,25,282753,534,1932,340,837,1381,14,0,0,25,253
41,25,194636,668,807,445,862,850,14,0,0,60,253
23,25,153044,820,381,769,837,1381,521,0,0,7,253
38,25,411797,1135,1932,1341,837,850,521,0,0,40,253
39,25,117683,820,807,1239,862,850,14,0,0,40,253
19,25,376540,820,381,1341,508,850,521,0,0,30,253
49,25,72393,539,1932,393,508,850,521,0,0,40,253
32,25,270335,668,807,1341,1274,850,14,0,0,40,427
27,25,96226,820,807,734,862,850,14,0,0,70,253
38,25,95336,668,807,636,862,850,14,0,0,50,253
33,25,258498,2361,807,734,484,850,521,0,0,60,253
63,597,149698,2361,807,63,862,850,14,0,0,15,253
23,25,205865,668,381,445,846,850,14,0,0,28,253
33,634,155781,2361,807,734,862,850,14,0,0,60,2334
54,575,406468,820,807,636,862,1381,14,0,0,40,253
29,25,177119,1135,1932,80,508,850,521,2174,0,45,253
48,597,144397,2361,1932,63,837,1381,521,0,0,30,253
35,575,372525,668,381,445,508,850,14,0,0,40,253
28,25,164170,1135,807,1341,484,338,521,0,0,40,1096
37,25,183800,668,807,31,862,850,14,7688,0,50,253
42,575,177307,894,807,428,862,850,14,0,0,65,253
40,25,170108,702,807,31,862,850,14,0,0,40,253
47,25,341995,2361,1932,636,846,850,14,0,0,55,253
22,25,226508,668,381,445,846,850,521,0,0,50,253
30,25,87418,668,807,445,862,850,14,0,0,45,253
28,25,109165,820,807,80,862,850,14,0,0,40,253
63,1539,28856,1150,807,340,862,850,14,0,0,55,253
51,575,175897,539,807,734,862,850,14,0,0,20,253
22,25,99697,820,381,769,846,850,521,0,0,40,253
27,597,90270,1915,807,63,846,653,14,0,0,40,253
35,25,152375,820,381,636,508,850,14,0,0,45,253
46,25,171550,820,1932,393,508,850,521,0,0,38,253
37,25,211154,2361,1932,393,508,850,14,0,0,52,253
24,25,202570,668,381,31,846,1381,14,0,0,15,253
37,575,168496,820,1932,769,846,850,14,0,0,10,253
53,25,68898,2361,807,80,862,850,14,0,0,40,253
27,25,93235,820,381,636,508,850,14,0,0,30,253
38,25,278924,2361,1932,734,508,850,14,0,0,44,253
53,575,311020,543,807,428,862,850,14,0,0,60,253
34,25,175878,2361,381,734,508,850,14,0,0,40,253
23,25,543028,820,381,636,846,1381,14,0,0,40,253
39,25,202027,668,807,445,862,850,14,15024,0,45,253
43,25,158926,702,807,31,484,338,521,0,0,50,806
67,634,76860,820,807,445,862,338,14,0,0,40,253
81,575,136063,820,807,445,862,850,14,0,0,30,253
21,25,186648,2361,381,340,846,850,14,0,0,20,253
23,25,257509,2361,381,636,508,850,14,0,0,25,253
25,25,98155,2361,381,1239,837,850,14,0,0,40,253
42,25,274198,534,807,393,484,850,521,0,0,38,1565
38,25,97083,2361,807,1341,484,1381,521,0,0,40,253
