Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1122688,36948961,15713,298,1
1125314,37005830,15596,8225,1
1125640,37009954,15784,14399,1
1129641,37066373,15649,8956,1
1130692,37094403,15794,15168,1
1132243,37120245,15784,4445,1
1132594,37128224,15853,173,1
1134145,37157617,15853,15770,1
1134596,37170695,15888,5542,1
1137847,37213053,173,15809,1
1140098,37256791,15841,3038,1
1142599,37297069,15974,15427,1
1142950,37300878,15984,4551,1
1143276,37304193,9731,13810,1
1143277,37304273,15984,5750,1
1143278,37304273,15984,13810,1
1143279,37304273,15984,8300,1
1144430,37321280,15995,15913,1
1145456,37345819,16003,15958,1
1152282,37468360,16013,3412,1
1153233,37496342,16030,884,1
1153384,37498506,16032,11887,1
1153810,37509106,16032,15361,1
1155386,37541399,16050,2131,1
1157413,37573112,16065,15805,1
1160564,37625835,16098,10,1
1161115,37633307,16108,16054,1
1167716,37746561,16146,14500,1
1169542,37779386,11713,1576,1
1170418,37792003,12643,15526,1
1172294,37819856,16230,16117,1
1173295,37834651,12197,16194,1
1180547,37947690,16313,16287,1
1180548,37947690,16313,3395,1
1182024,37977887,16320,6791,1
1190275,38108284,16375,16247,1
1195277,38169470,16413,6916,1
1196678,38185703,16428,1576,1
1199505,38231996,16467,16312,1
1201156,38251342,16485,7785,1
1201532,38255226,16480,14500,1
1203008,38268436,16502,13314,1
1207559,38323019,16539,16524,1
1208285,38330007,16542,11289,1
1208386,38331977,16528,4252,1
1208862,38338526,16540,4551,1
1209188,38342923,16542,9220,1
1209864,38349256,16552,5504,1
1210040,38349970,16556,5700,1
1210041,38349970,16556,2432,1
1210367,38352044,16564,3294,1
1210943,38354516,16574,4713,1
1212546,38383148,16565,16331,1
1213372,38397286,16583,25,1
1215299,38418637,16605,13673,1
1216375,38427709,16613,16567,1
1216901,38434837,16604,15991,1
1217227,38439629,16631,396,1
1217228,38439629,16631,13148,1
1217254,38439686,13148,16631,1
1217605,38445165,13148,396,1
1218856,38465121,16644,16641,1
1219307,38470011,16646,16611,1
1219483,38470364,16611,16646,1
1221234,38491865,16487,15052,1
1221235,38491865,16487,9735,1
1221836,38498174,16601,4544,1
1222063,38500596,16658,11856,1
1222289,38504146,16665,9751,1
1223015,38511966,16680,5845,1
1224591,38531126,16692,16602,1
1224942,38534212,16698,16689,1
1234018,38685128,16749,13858,1
1237119,38736447,16742,16497,1
1237170,38736693,16497,16742,1
1238346,38748715,16788,16780,1
1241272,38788869,16816,3879,1
1242948,38816684,16822,1444,1
1246624,38868229,16873,125,1
1250850,38939096,16907,6920,1
1251301,38945758,16915,16545,1
1252227,38959979,16921,884,1
1253453,38979170,16939,5591,1
1256579,39029856,16953,6033,1
1257455,39046302,16958,16822,1
1257631,39050639,16974,7948,1
1259432,39094128,16988,15157,1
1259433,39094128,16988,15463,1
1260409,39104830,16988,15979,1
1260810,39110422,17000,4220,1
1261811,39122926,17017,16305,1
1262087,39127067,17021,17006,1
1265113,39187820,17039,15257,1
1268139,39230528,17024,17022,1
1268565,39234122,17005,4081,1
1270241,39265496,17066,258,1
1270242,39265496,17066,5987,1
1271068,39280387,17073,8117,1
1271369,39286498,17076,16968,1
1274321,39331270,17096,17098,1
1276798,39364179,17117,16915,1
1279124,39385778,17117,6513,1
1280600,39414929,17094,16780,1
1281301,39429408,17175,15984,1
1281302,39429408,17175,15584,1
1281303,39429408,17175,16235,1
1284829,39467550,17219,12546,1
1285530,39475963,17229,17216,1
1288831,39517124,17246,15776,1
1292782,39566130,17294,16611,1
1295108,39609607,17208,10309,1
1295109,39609694,17208,575,1
1297260,39644891,17334,373,1
1298311,39655869,2679,17320,1
1298937,39667344,17357,17349,1
1299388,39678257,15982,17354,1
1305014,39793246,17413,17407,1
1305040,39793314,17407,17413,1
1308142,39857742,17431,1826,1
1312068,39939040,17468,16235,1
1312094,39939696,17405,17300,1
1318445,40047167,17510,17407,1
1318921,40053253,17510,17468,1
1319797,40063911,17510,6538,1
1321498,40090217,17408,16998,1
1321749,40093816,17407,17510,1
1322725,40116346,17537,1337,1
1323626,40128153,423,15739,1
1324652,40139183,17468,17510,1
1325053,40144255,17537,26,1
1326029,40156673,17585,16381,1
1327480,40181011,17603,14333,1
1327663,40184905,12067,1601,1
1327664,40185058,12067,11980,1
1328023,40213416,17608,17405,1
1328314,40230937,17604,17480,1
1328564,40239990,17626,6916,1
1329607,40324873,17685,267,1
1329757,40337049,17687,17628,1
1330600,40414494,17711,12907,1
1330755,40420894,17710,9071,1
1331006,40436938,17720,9334,1
1332190,40545203,12067,7825,1
1332216,40550888,17686,11653,1
1333301,40639949,17737,8974,1
1333399,40650023,17755,16708,1
1333520,40661287,17800,17710,1
1333686,40670259,17816,9913,1
1334079,40711185,13654,485,1
1334324,40733823,17827,124,1
1334325,40733823,17827,15181,1
1334326,40733823,17827,2476,1
1334327,40733823,17827,14856,1
1334532,40748871,17774,1337,1
1334562,40750660,17850,10045,1
1335093,40778722,17870,665,1
1335231,40799375,17861,10727,1
1335232,40799375,17861,9913,1
1335664,40835425,17890,16008,1
1335750,40842283,2504,2492,1
1336636,40914166,17927,2086,1
1336637,40914166,17927,7899,1
1337500,40986773,17962,3038,1
1338066,41036608,17978,17899,1
1338507,41085099,17961,4551,1
1338508,41085099,17961,7611,1
1338509,41085099,17961,17480,1
1338510,41085099,17961,577,1
1338878,41120133,17978,614,1
1340035,41197305,18058,17537,1
1340088,41201539,18060,12140,1
1340508,41240793,18073,12151,1
1340777,41273524,18082,18058,1
1341182,41294859,18052,8213,1
1341376,41308798,18112,3943,1
1341561,41321488,17850,4429,1
1341756,41336748,7412,4451,1
1342623,41390980,18155,2401,1
1342897,41414288,18131,17243,1
1343004,41421991,18184,15578,1
1343186,41438634,18197,16437,1
1343352,41453688,9885,13858,1
1343415,41457524,18205,13797,1
1344590,41549795,18166,4543,1
1344656,41555047,18257,2504,1
1345192,41616157,18286,9501,1
1345383,41632411,18290,6314,1
1345435,41636936,18300,18294,1
1346021,41702124,18316,18300,1
1346126,41710556,18284,12651,1
1346534,41748543,11680,3559,1
1346923,41782272,18076,7376,1
1347311,41799294,18366,18215,1
1347685,41818601,18378,13314,1
1348367,41871626,18314,18375,1
1348798,41887096,18430,7860,1
1348935,41891206,18431,1495,1
1348955,41894375,18428,13166,1
1349011,41899847,18447,18378,1
1349398,41921014,18468,5700,1
1350205,41974571,18475,16921,1
1350206,41975130,18497,18088,1
1350207,41975130,18497,10905,1
1350208,41975130,18497,14004,1
1350209,41975130,18497,3539,1
1350210,41975130,18497,4009,1
1350317,41981698,18380,18330,1
1350544,42009896,18510,18403,1
1351334,42064228,18544,2181,1
1351371,42066694,18550,5543,1
1351397,42066748,5543,18550,1
1352899,42179200,18621,18590,1
1353306,42221335,18633,18615,1
1353564,42237422,18638,18214,1
1353636,42242992,18336,12651,1
1353637,42242992,18336,18538,1
1353751,42247850,18638,17068,1
1353994,42265922,12205,7134,1
1354300,42308202,18669,18668,1
1354398,42315942,18657,18638,1
1355613,42410579,18738,12398,1
1355614,42410846,18738,8237,1
1355704,42417513,18745,18657,1
1355730,42417581,18657,18745,1
1356400,42482280,18774,2007,1
1356502,42491771,18781,577,1
1356574,42497900,18590,18621,1
1356575,42498292,18796,18336,1
1356654,42503992,18781,18750,1
1356970,42538953,18774,10001,1
1357140,42556132,18816,6513,1
1357208,42561098,18789,13086,1
1357623,42583602,18844,298,1
1357624,42583602,18844,10975,1
1358142,42628204,18873,18848,1
1359000,42686364,18911,18774,1
1359090,42696877,18915,18693,1
1359271,42709372,18913,15287,1
1359374,42719976,18862,18864,1
1359854,42736832,18929,8371,1
1360265,42763381,18945,17545,1
1360611,42784697,18975,18917,1
1360879,42800026,18917,18975,1
1361106,42811497,18911,18973,1
1361107,42811620,18774,18911,1
1361441,42856672,18971,577,1
1361582,42883183,19006,18576,1
1361686,42895018,18896,6,1
1362281,42947590,19019,10079,1
1362707,42983448,19048,9357,1
1363428,43011297,19083,11385,1
1363429,43011297,19083,8107,1
1363521,43017286,18896,17825,1
1364126,43081719,19102,4284,1
1364153,43081999,19061,1826,1
1364253,43085091,3238,9475,1
1364418,43093931,19115,15979,1
1364444,43094126,19115,9358,1
1364746,43105038,19127,5444,1
1364768,43105310,18426,19127,1
1365441,43151036,19150,6865,1
1365725,43177909,19173,17633,1
1365765,43180413,19155,19014,1
1365801,43181894,19120,2397,1
1366662,43257673,19203,7959,1
1366663,43257673,19203,7251,1
1367039,43273814,19216,7112,1
1368198,43367677,19275,18754,1
1368245,43371453,19227,17785,1
1368527,43413065,19291,19227,1
1369130,43472469,19311,6538,1
1369131,43472578,19311,18973,1
1369427,43510867,4707,19300,1
1369517,43515256,19322,18658,1
1369518,43515256,19322,1856,1
1369611,43518209,19316,11885,1
1369917,43539505,19342,13056,1
1370081,43551725,19351,19311,1
1370508,43583486,19311,12386,1
1370621,43593528,19367,13382,1
1370622,43593528,19367,15011,1
1371276,43644170,18451,7112,1
1371277,43644170,18451,19216,1
1371495,43658299,19406,17066,1
1371580,43664702,19373,15585,1
1371581,43664702,19373,577,1
1372313,43705251,19403,14500,1
1372314,43705251,19403,5747,1
1372315,43705357,19403,13314,1
1373258,43779495,19491,18434,1
1374190,43847452,19534,539,1
1374304,43854235,19537,10544,1
1374361,43855872,19538,12029,1
1374566,43871366,19236,19537,1
1375170,43915161,19583,19265,1
1375513,43938028,19591,16331,1
1375779,43956517,19605,2358,1
1376188,43971639,19620,9842,1
1376189,43971639,19620,8000,1
1376691,44024067,10544,19537,1
1376758,44032127,19641,17229,1
1376759,44032127,19641,17216,1
1377948,44140421,19681,19675,1
1377974,44140481,19675,19681,1
1378003,44144659,19571,5344,1
1378004,44144659,19571,15102,1
1378005,44144659,19571,11209,1
1378006,44144659,19571,4544,1
1378007,44144659,19571,13166,1
1378008,44144659,19571,14088,1
1378374,44185765,19681,16219,1
1378852,44220664,19706,1807,1
1379397,44258854,19710,6619,1
1379877,44290914,19705,10897,1
1379880,44291415,608,2352,1
1379997,44299258,19771,12053,1
1380050,44299859,19771,19470,1
1380201,44310851,19761,16230,1
1380358,44320155,19783,10728,1
1380359,44320380,19469,3676,1
1380736,44357040,19795,19779,1
1381173,44388336,17129,8019,1
1381179,44388729,19827,13447,1
1381180,44388809,8019,17129,1
1381948,44451670,19856,31,1
1382006,44455804,19836,1519,1
1382053,44459790,19860,577,1
1382482,44492182,3259,14153,1
1382777,44521630,19889,1595,1
1382778,44521630,19889,4759,1
1382779,44521630,19889,8817,1
1382780,44521630,19889,130,1
1382897,44531341,19903,11009,1
1383057,44543557,19905,6181,1
1383974,44630845,19932,19891,1
1384269,44661182,19945,14914,1
1384305,44663824,19917,423,1
1384403,44667491,19948,19857,1
1384758,44681250,19925,19120,1
1385519,44757298,19971,17110,1
1386836,44878546,20021,8071,1
1387185,44894687,20040,18973,1
1387247,44899838,20040,19311,1
1387358,44906514,20053,18882,1
1387359,44906657,20030,20039,1
1387502,44913572,20066,16802,1
1388212,44959669,20088,19954,1
1388213,44960324,20092,15536,1
1388214,44960324,20092,15497,1
1388745,44990794,20115,5960,1
1388766,44992062,20108,18058,1
1389549,45032995,20124,18112,1
1389551,45033390,20151,19932,1
1389641,45044025,20155,16800,1
1389642,45044025,20155,18896,1
1389935,45065479,20158,3121,1
1390291,45092485,20158,7542,1
1390755,45154746,20187,5090,1
1390824,45164655,20135,10276,1
1392105,45339765,19195,18988,1
1392126,45343256,20196,9918,1
1392597,45408687,20241,12281,1
1392650,45410313,20243,1970,1
1392651,45410313,20243,2008,1
1392652,45410313,20243,2379,1
1392653,45410313,20243,9693,1
1392797,45430567,20247,20014,1
1393680,45501828,20271,6720,1
1393742,45510038,20271,12562,1
1393935,45532338,20295,10478,1
1394395,45588324,20297,170,1
1394402,45588791,20297,485,1
1395465,45694092,20366,6513,1
1397229,45873398,20397,18480,1
1397638,45927545,20385,5746,1
1398628,46034302,20002,20452,1
1398731,46046325,20503,1580,1
1398995,46069935,20520,14721,1
1399398,46100697,20425,20537,1
1399514,46106969,20532,6920,1
1399544,46107505,20544,20537,1
1399658,46113726,20546,6455,1
1399793,46122095,20553,13126,1
1399794,46122095,20553,18434,1
1399836,46124383,20534,2275,1
1399837,46124383,20534,1875,1
1399907,46129923,20553,18058,1
1400276,46169175,20568,346,1
1400415,46184703,20568,3372,1
1400416,46184703,20568,134,1
1400544,46195891,20581,20534,1
1400606,46197240,20584,20414,1
1401616,46272933,20623,16921,1
1402191,46306281,20643,20554,1
1402743,46364705,11590,20583,1
1402883,46371504,20583,3559,1
1404437,46494985,20735,13275,1
1404691,46523970,20715,2597,1
1404696,46524078,20715,9016,1
1404977,46534005,20757,10643,1
1405093,46543974,20752,18222,1
1406292,46624747,20802,10787,1
1406697,46640692,20835,8511,1
1406860,46650180,20729,577,1
1407575,46699941,20870,19788,1
1407608,46701650,20862,11009,1
1408552,46783670,20907,19572,1
1408635,46790235,20882,10975,1
1409611,46855033,20956,213,1
1409617,46855341,20947,1133,1
1409618,46855341,20947,9685,1
1409619,46855341,20947,3526,1
1410091,46879313,20977,8689,1
1410245,46889383,20977,20945,1
1410246,46889977,7757,806,1
1410341,46892902,20992,6067,1
1410596,46905277,20977,20946,1
1410961,46922340,21020,7727,1
1410962,46922340,21020,19459,1
1411243,46952798,21011,20806,1
1411248,46953456,9171,17581,1
1411402,46963444,21024,4187,1
1411640,46969202,20996,8661,1
1411641,46969202,20996,14634,1
1413596,47152471,19900,20241,1
1413635,47154869,21117,17595,1
1413951,47188239,21141,21075,1
1414597,47230416,21167,12069,1
1414630,47231235,21167,19576,1
1414855,47247299,21179,2932,1
1415566,47297757,21222,19216,1
1416302,47348072,21265,19403,1
1416372,47350977,20124,3943,1
1416415,47352891,21271,8433,1
1416663,47389050,21268,15565,1
1416761,47392576,21241,19911,1
1416808,47397425,20977,1337,1
1416812,47397656,21282,16567,1
1417028,47411496,20988,21268,1
1417037,47412921,21268,20988,1
1418421,47515905,18668,2504,1
1418445,47522164,21362,21075,1
1419240,47594681,21395,18896,1
1419284,47596359,21420,20079,1
1420560,47730295,21484,269,1
1421071,47772911,18425,17,1
1421121,47774127,21510,3586,1
1421265,47782446,21530,20416,1
1421989,47839349,21565,12484,1
1422109,47845841,22,21439,1
1422121,47847146,21549,21335,1
1422155,47848881,21570,3921,1
1422227,47853420,21574,19456,1
1423121,47906934,21613,16390,1
1423122,47906934,21613,17331,1
1423287,47922032,21486,1337,1
1423344,47925648,21627,3653,1
1423561,47935866,18603,21139,1
1423685,47940896,21641,10744,1
1423994,47960220,21591,5808,1
1424008,47962593,21658,21595,1
1424245,47985368,21655,21040,1
1425748,48069349,21747,21727,1
1425749,48069349,21747,21658,1
1425750,48069349,21747,21595,1
1426035,48086180,21760,4700,1
1426083,48087781,21748,15784,1
1426411,48101440,21722,4708,1
1426439,48105044,21736,11009,1
1426440,48105044,21736,15713,1
1426496,48111096,21771,20836,1
1427318,48179472,21809,14108,1
1427699,48200601,21831,21747,1
1428162,48229244,21811,15958,1
1428700,48287031,21811,20836,1
1428706,48287354,21811,20295,1
1429007,48309355,21893,21725,1
1429197,48343279,21843,8689,1
1429198,48343279,21843,11009,1
1429760,48387859,21926,20988,1
1429761,48387859,21926,20200,1
1429762,48387859,21926,21268,1
1429763,48387859,21926,20791,1
1430032,48403986,21933,2691,1
1430091,48407616,21920,21907,1
1430332,48426937,21939,21946,1
1430580,48444519,21809,18771,1
1431599,48516806,22015,12558,1
1431971,48540006,22021,21139,1
1431972,48540006,22021,2272,1
1432310,48555394,22034,2294,1
1432311,48555768,22040,15670,1
1432312,48555768,22040,138,1
1432509,48565764,21997,22036,1
1432516,48567272,22036,21271,1
1433221,48614075,22059,16106,1
1434362,48657521,22066,20452,1
1434363,48657521,22066,20002,1
1434417,48670218,22137,10963,1
1434418,48670218,22137,21121,1
1435167,48704577,22179,17320,1
1436000,48766302,22210,15635,1
1436048,48769531,22212,9342,1
1436058,48771558,22212,12495,1
1436083,48772737,22073,2467,1
1436084,48772737,22073,5774,1
1436139,48776761,22214,12262,1
1436140,48776761,22214,11351,1
1436255,48783756,22214,298,1
1437132,48847612,22248,21350,1
1437525,48881623,22258,22200,1
1437773,48892550,22277,22258,1
1438032,48911994,22288,21976,1
1438150,48924600,21976,22288,1
1439492,49013159,22329,19523,1
1439771,49032605,9778,3713,1
1440150,49054084,22356,7343,1
1440471,49070007,22366,5502,1
1440472,49070007,22366,11899,1
1441445,49144403,22393,14500,1
1441575,49150574,22393,20836,1
1441746,49156738,22407,22322,1
1442002,49168255,22409,7040,1
1442703,49214086,22422,18058,1
1442853,49224009,22420,1278,1
1444301,49299756,22524,9131,1
1445105,49340669,22557,22528,1
1445320,49355673,22566,4284,1
1445321,49355673,22566,19102,1
1445322,49355673,22566,20295,1
1445381,49361516,22569,2691,1
1445573,49374186,11459,1998,1
1445875,49392683,22528,22557,1
1445912,49394359,22566,18896,1
1446216,49413670,22607,14483,1
1446217,49413670,22607,4220,1
1446510,49439778,22620,22504,1
1446536,49439863,22504,22620,1
1446947,49471740,22595,5962,1
1447024,49478259,22636,3911,1
1447178,49497338,22653,1529,1
1447299,49504299,22654,22648,1
1447417,49510947,22648,22654,1
1448038,49559456,22630,22464,1
1448039,49559691,22684,22550,1
1448156,49567769,22684,16631,1
1448292,49577007,22691,22439,1
1448479,49584176,22699,22627,1
1448506,49584311,22627,22699,1
1449159,49626120,22719,3730,1
1449206,49630843,22718,20553,1
1449469,49647892,22731,1173,1
1449676,49657568,22719,298,1
1450264,49680337,22768,17624,1
1450969,49723399,22767,14226,1
1451019,49729349,22788,22700,1
1452252,49785637,22840,22783,1
1452413,49795841,22773,15011,1
1452573,49803127,22846,13758,1
1452644,49804947,22880,15744,1
1452645,49804947,22880,2910,1
1452893,49818427,22879,19948,1
1452974,49821798,22890,13314,1
1453371,49844882,22916,20836,1
1454215,49890206,22955,1142,1
1454736,49911986,20429,4498,1
1455775,49977502,6652,14721,1
1456101,49993350,21151,21203,1
1456139,49997437,23007,22955,1
1456308,50005947,23054,213,1
1456548,50021619,23064,2275,1
1456549,50021619,23064,1875,1
1456736,50038422,23068,22852,1
1457493,50101863,23090,17186,1
1457740,50116828,23091,23068,1
1458098,50147608,23081,14078,1
1458099,50147608,23081,575,1
1458469,50182750,23108,20452,1
1458470,50182750,23108,22066,1
1458737,50195411,23049,20836,1
1458816,50205552,23072,2691,1
1459424,50241766,23099,9357,1
1459456,50244558,23152,13496,1
1459457,50244558,23152,3640,1
1459878,50257512,23158,22955,1
1460042,50262122,23173,23053,1
1460326,50276677,23154,23193,1
1460329,50277158,23193,7224,1
1460416,50278452,23197,4544,1
1461427,50337137,23228,138,1
1461894,50356949,23231,23221,1
1461944,50357743,23245,14742,1
1461977,50360802,9741,23238,1
1462260,50375951,23158,12651,1
1462678,50409535,23303,23218,1
1462918,50419918,23300,22955,1
1463050,50429488,23276,14088,1
1464845,50447996,23411,20010,1
1464849,50448114,20010,23411,1
1465001,50451627,23472,10088,1
1465002,50451627,23472,9016,1
1465003,50451627,23472,11175,1
1465033,50453031,23319,21809,1
1465177,50456105,23501,22,1
1465785,50495011,23391,3947,1
1465786,50495035,3947,23391,1
1465787,50495338,23529,17039,1
1465788,50495338,23529,3038,1
1466238,50497089,23388,13597,1
1466498,50507233,23531,6022,1
1466499,50507233,23531,12397,1
1466500,50507233,23531,12930,1
1468332,50581369,23593,203,1
1468899,50615241,21619,21752,1
