Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
642,2,674599,1,,59.0,,0,,
643,1,674797,21,1582.0,7.0,7.0,2,7.0,88.0
644,2,674869,5,,288.0,,1,,
645,1,674933,11,2750.0,9426.0,4.0,1,9.0,88.0
646,2,675096,9,,302.0,,1,,
647,2,675247,-2,,25.0,,3,,
648,2,675249,13,,68.0,,7,,
650,2,675292,3,,190.0,,3,,
651,2,675545,2,,25.0,,1,,
652,1,675589,16,16577.0,9426.0,12.0,12,23.0,88.0
653,2,675770,4,,190.0,,0,,
654,2,675884,5,,88.0,,0,,
655,2,676193,2,,315.0,,2,,315.0
656,2,676305,61,,25.0,,1,,509.0
657,2,676425,3,,315.0,,0,,
658,2,676583,14,,88.0,,13,,88.0
659,2,676708,2,,317.0,,1,,
660,1,676982,7,510.0,292.0,2.0,3,5.0,
661,2,677169,7,,319.0,,0,,
662,2,677289,8,,319.0,,0,,
663,2,677360,17,,319.0,,2,,
664,2,677535,3,,319.0,,0,,
665,1,677837,39,11200.0,327.0,16.0,0,18.0,2645.0
667,2,677926,6,,88.0,,2,,
668,2,677952,4,,319.0,,0,,
669,2,678150,4,,319.0,,1,,
671,2,678316,7,,302.0,,0,,
672,1,678636,21,5405.0,333.0,8.0,2,6.0,509.0
673,2,678885,8,,25.0,,3,,
674,2,679536,4,,,,2,,
675,2,679639,49,,89.0,,5,,
676,2,679773,2,,288.0,,0,,
677,2,680182,5,,74.0,,1,,74.0
678,2,680400,3,,81.0,,0,,81.0
680,2,681085,17,,74.0,,2,,74.0
681,2,681223,2,,279.0,,0,,
682,2,681449,6,,74.0,,3,,74.0
683,2,682454,2,,223.0,,0,,223.0
684,2,682529,5,,81.0,,6,,81.0
685,1,682820,-3,288.0,327.0,1.0,5,,
686,2,683917,8,,339.0,,1,,
687,2,684001,2,,81.0,,1,,
689,2,684778,7,,,,0,,
691,2,685341,8,,352.0,,0,,
692,1,685788,9,332.0,72.0,2.0,0,2.0,88.0
693,2,686931,32,,319.0,,1,,
694,2,687879,66,,74.0,,1,,74.0
695,2,688216,3,,173.0,,1,,
696,2,688959,1,,173.0,,0,,
697,2,690504,1,,367.0,,0,,
699,2,691318,7,,352.0,,0,,
700,2,692492,4,,368.0,,0,,
701,2,692649,2,,369.0,,1,,
702,2,693453,2,,,,2,,
703,2,694045,3,,251.0,,0,,
704,2,694498,0,,,,1,,
705,2,695268,4,,,,3,,
706,2,697875,8,,378.0,,2,,
707,2,699596,4,,188.0,,6,,
708,2,700298,3,,25692.0,,1,,509.0
709,2,704805,8,,401.0,,3,,401.0
710,2,705275,3,,196.0,,0,,
711,2,705291,7,,401.0,,5,,
712,1,705502,12,1343.0,402.0,4.0,1,2.0,930.0
713,2,705855,3,,,,1,,
714,2,707253,6,,,,0,,
715,1,708145,2,594.0,130.0,1.0,0,,442.0
717,2,709485,1,,196.0,,0,,
718,2,710618,5,,25.0,,1,,
720,2,711374,18,,25.0,,4,,
721,2,711644,4,,251.0,,0,,
722,2,711671,5,,25.0,,0,,
723,1,712807,7,1836.0,190.0,3.0,0,10.0,
724,2,712870,9,,251.0,,0,,930.0
725,1,713443,5,644.0,223.0,4.0,0,,88.0
726,1,714038,124,34780.0,223.0,136.0,1,127.0,223.0
727,2,714237,61,,223.0,,2,,
728,2,714364,32,,223.0,,2,,159.0
729,2,714986,74,,159.0,,6,,461.0
730,2,715050,146,,159.0,,5,,9007.0
731,2,715531,4,,251.0,,2,,
732,2,715884,57,,251.0,,4,,380.0
733,2,715929,3,,88.0,,4,,
734,2,716106,2,,88.0,,3,,
735,2,717553,0,,56.0,,0,,
736,2,717859,3,,300.0,,0,,
737,2,717994,45,,,,2,,380.0
738,2,718699,46,,188.0,,1,,795.0
739,2,718916,94,,,,3,,-1.0
741,2,719802,4,,251.0,,1,,251.0
743,1,720806,4,441.0,210.0,2.0,0,,
744,2,722543,115,,319.0,,6,,159.0
745,2,722545,2,,,,0,,
746,2,722595,6,,319.0,,0,,795.0
747,2,723642,5,,144.0,,0,,
748,2,724165,58,,434.0,,1,,795.0
749,2,724220,11,,339.0,,2,,339.0
750,2,724608,17,,127.0,,6,,
751,2,724793,4,,127.0,,1,,
752,2,724827,28,,127.0,,6,,
753,2,724924,78,,127.0,,1,,603.0
754,2,725100,4,,223.0,,1,,795.0
755,2,726252,36,,183.0,,1,,183.0
757,2,726679,3,,439.0,,0,,
758,2,727223,6,,190.0,,0,,
759,2,727662,3,,88.0,,2,,
760,2,728684,14,,442.0,,4,,442.0
761,2,728796,7,,251.0,,0,,
762,2,731043,5,,214.0,,0,,
763,2,731048,10,,438.0,,2,,438.0
764,1,732560,12,1725.0,445.0,3.0,0,11.0,88.0
765,2,734202,8,,442.0,,1,,442.0
766,2,735034,3,,449.0,,1,,
767,2,736317,83,,447.0,,7,,447.0
768,2,736607,2,,,,1,,
769,1,737208,2,247.0,327.0,2.0,4,1.0,
770,1,737610,6,282.0,453.0,5.0,0,,88.0
771,2,738178,0,,88.0,,0,,
772,2,738458,11,,5.0,,1,,
773,2,738594,9,,447.0,,0,,
774,2,738859,7,,5.0,,0,,
775,1,738894,9,1423.0,460.0,4.0,0,1.0,88.0
776,2,739513,2,,5.0,,0,,
777,2,740121,11,,334.0,,0,,
778,2,740375,8,,447.0,,1,,509.0
779,1,740981,8,857.0,463.0,7.0,5,2.0,805.0
780,2,741318,9,,172.0,,1,,172.0
781,2,741542,3,,22.0,,0,,22.0
782,2,741757,3,,223.0,,0,,223.0
783,2,741832,35,,442.0,,6,,9007.0
784,2,741853,3,,22.0,,0,,
785,2,742231,15,,447.0,,0,,795.0
786,2,742450,18,,460.0,,1,,509.0
787,2,742842,3,,460.0,,1,,
788,2,743139,1,,460.0,,2,,
789,2,743914,4,,447.0,,1,,930.0
790,1,744409,3,1540.0,228.0,2.0,3,,
791,2,744739,3,,447.0,,0,,
792,2,745408,4,,88.0,,0,,
793,2,745498,0,,3807.0,,0,,
794,2,745538,28,,7620.0,,2,,7620.0
795,1,745691,-3,728.0,474.0,2.0,2,1.0,
796,2,746062,19,,442.0,,1,,442.0
797,2,746383,4,,,,0,,
798,1,746508,21,28339.0,476.0,7.0,0,14.0,8.0
799,2,746794,7,,447.0,,2,,
800,2,746838,1,,,,0,,
801,2,747031,2,,210.0,,2,,
802,2,747314,4,,196.0,,0,,
803,2,747401,2,,257.0,,0,,
804,2,747831,9,,447.0,,2,,
805,1,747835,2,551.0,,2.0,0,2.0,8.0
806,1,748598,4,1793.0,59.0,3.0,1,3.0,
807,2,748822,0,,196.0,,0,,
808,2,749082,6,,482.0,,2,,795.0
809,2,749666,2,,,,0,,
810,2,749863,7,,25.0,,3,,25.0
811,2,749908,9,,,,1,,
812,1,749982,6,942.0,223.0,2.0,1,6.0,223.0
813,2,750192,57,,,,4,,
814,2,750413,4,,,,0,,
815,2,750862,4,,368.0,,2,,
816,2,750895,4,,56.0,,0,,159.0
817,2,751060,4,,62.0,,0,,
818,2,751062,1,,480.0,,1,,509.0
819,2,751237,3,,25.0,,0,,
820,1,751359,0,125.0,488.0,2.0,1,1.0,88.0
821,2,751605,1,,,,0,,
822,2,751845,2,,247.0,,1,,
823,2,751851,-7,,25.0,,8,,
824,2,752195,15,,39.0,,2,,39.0
825,1,752677,22,5272.0,480.0,5.0,8,7.0,930.0
826,2,752777,4,,215.0,,0,,2116.0
827,2,752790,13,,5.0,,6,,
828,2,753135,4,,334.0,,3,,
829,2,753337,3,,491.0,,0,,
830,2,753516,3,,447.0,,2,,
831,2,753567,1,,494.0,,0,,
832,2,754655,2,,,,1,,
833,2,755075,8,,495.0,,1,,495.0
834,1,755185,3,3981.0,498.0,3.0,3,3.0,3911.0
835,2,755868,9,,62.0,,2,,
836,2,756884,3,,334.0,,0,,
837,1,757540,0,1195.0,501.0,2.0,0,,7290.0
838,2,757716,2,,288.0,,0,,
839,2,758031,4,,39.0,,0,,39.0
840,2,758036,1,,288.0,,0,,509.0
841,1,758282,14,1016.0,30.0,5.0,2,2.0,223.0
842,2,758372,5,,88.0,,2,,
843,2,758845,0,,56.0,,0,,
844,2,758934,3,,,,1,,
845,2,759729,5,,8.0,,4,,8.0
846,1,760253,1,437.0,503.0,1.0,1,,8.0
847,1,760373,0,123.0,500.0,1.0,3,1.0,22468.0
848,2,760786,0,,,,0,,
849,2,760953,21,,485.0,,4,,485.0
850,2,761318,0,,88.0,,1,,
851,2,761646,4,,8.0,,0,,
852,1,762746,2,361.0,,1.0,0,,159.0
853,2,762930,1,,74.0,,0,,
854,2,763124,2,,506.0,,5,,
855,2,763520,1,,8.0,,0,,
856,1,764685,8,1655.0,506.0,3.0,0,1.0,506.0
857,2,764716,6,,482.0,,0,,
858,2,765228,1,,485.0,,2,,7290.0
859,1,767240,11,1535.0,445.0,4.0,0,4.0,930.0
860,2,769903,4,,511.0,,2,,159.0
861,2,772385,3,,481.0,,0,,
862,2,779002,16,,159.0,,4,,1381.0
863,2,779381,4,,196.0,,0,,
864,2,781222,3,,,,0,,
865,2,781616,0,,401.0,,2,,401.0
866,1,781818,55,11646.0,455.0,3.0,3,39.0,159.0
867,2,782277,3,,364.0,,0,,
868,1,789334,3,792.0,9426.0,4.0,1,2.0,
869,2,791367,2,,196.0,,1,,
870,1,791696,13,14181.0,520.0,1.0,4,7.0,520.0
871,1,792503,19,9102.0,520.0,4.0,1,5.0,
872,2,793266,6,,159.0,,0,,
873,2,793445,1,,251.0,,0,,
874,2,793577,9,,260.0,,0,,
875,2,793777,16,,163.0,,1,,
876,2,798931,31,,530.0,,0,,17230.0
877,1,801096,3,716.0,531.0,0.0,1,2.0,
878,2,802152,38,,,,6,,380.0
879,2,804202,6,,251.0,,0,,
880,1,807340,6,392.0,223.0,1.0,2,4.0,223.0
881,1,807351,5,264.0,34.0,3.0,0,1.0,88.0
882,2,807707,4,,223.0,,0,,223.0
883,2,810591,3,,159.0,,0,,
884,1,813254,28,1102.0,541.0,0.0,0,0.0,88.0
886,1,819119,9,1538.0,,5.0,4,3.0,
887,1,820941,3,723.0,213.0,6.0,1,2.0,449.0
889,2,821542,1,,,,0,,
890,1,821583,2,913.0,,2.0,1,,88.0
893,2,823694,12,,236.0,,2,,
894,2,823771,22,,1356.0,,3,,1356.0
895,2,823826,2,,8.0,,0,,
897,1,826352,8,2528.0,284.0,1.0,0,4.0,88.0
898,1,827347,5,725.0,5.0,6.0,1,6.0,
899,1,827598,11,860.0,219.0,4.0,3,1.0,686.0
900,2,827829,1,,,,0,,
901,2,827989,1,,11.0,,0,,
902,2,828106,2,,247.0,,1,,247.0
903,2,828395,3,,11.0,,0,,
904,2,828998,7,,549.0,,2,,
905,2,830237,9,,549.0,,1,,
908,2,831490,6,,88.0,,3,,
909,2,833078,2,,364.0,,1,,
910,2,833373,3,,88.0,,6,,
911,2,833558,3,,549.0,,1,,
912,2,833821,1,,549.0,,0,,
913,1,836107,3,600.0,59.0,8.0,2,1.0,88.0
914,2,836501,3,,88.0,,0,,88.0
915,2,836678,3,,247.0,,0,,247.0
916,2,837113,4,,287.0,,2,,
917,2,838872,5,,287.0,,5,,
918,2,839078,3,,251.0,,2,,251.0
919,2,839648,1,,287.0,,0,,
920,1,839709,4,653.0,559.0,1.0,0,2.0,805.0
922,2,840527,2,,251.0,,1,,
924,1,840984,6,719.0,559.0,7.0,2,2.0,8.0
925,2,841256,0,,,,0,,
926,2,841428,5,,287.0,,6,,287.0
927,1,841429,17,778.0,319.0,6.0,0,13.0,88.0
928,1,842271,5,2162.0,1356.0,3.0,3,1.0,88.0
929,1,842382,0,191.0,560.0,1.0,4,1.0,
930,2,842711,1,,88.0,,2,,
931,2,843466,4,,561.0,,2,,
932,2,843506,3,,,,0,,
933,2,843670,2,,561.0,,0,,
934,2,843900,6,,511.0,,4,,511.0
935,2,844569,1,,39.0,,1,,39.0
936,2,847364,2,,253.0,,1,,
937,2,848040,7,,251.0,,0,,
938,2,852212,1,,,,1,,
939,1,852213,3,556.0,559.0,1.0,2,1.0,8.0
940,2,852625,7,,87.0,,0,,87.0
941,2,853923,6,,251.0,,0,,
942,1,854003,15,1955.0,75.0,3.0,0,11.0,223.0
943,2,855074,2,,279.0,,0,,
944,1,855946,1,168.0,,3.0,5,,
945,2,856153,2,,334.0,,0,,
946,1,856229,2,633.0,569.0,2.0,0,,
947,2,856275,5,,287.0,,1,,
948,2,856456,1,,287.0,,2,,
949,1,856742,15,1880.0,511.0,2.0,9,4.0,2970.0
950,2,862124,1,,99.0,,12,,
951,1,866891,6,574.0,172.0,3.0,0,,
952,1,870355,3,322.0,513.0,2.0,2,,183.0
953,2,871232,1,,183.0,,0,,
954,2,871894,4,,183.0,,0,,
955,1,876303,0,1267.0,175.0,1.0,6,,88.0
956,2,878789,10,,25.0,,1,,25.0
957,2,879344,0,,25.0,,2,,
958,2,885355,1,,183.0,,0,,
959,2,885661,2,,183.0,,0,,
960,2,889538,2,,88.0,,0,,
961,1,889656,10,1991.0,582.0,2.0,0,7.0,88.0
962,2,889839,10,,223.0,,1,,13465.0
963,2,893759,3,,339.0,,2,,339.0
964,1,894516,3,393.0,438.0,6.0,0,1.0,159.0
965,2,895594,4,,56.0,,1,,
966,2,901357,2,,334.0,,2,,
967,2,903053,23,,215.0,,4,,4479.0
968,2,903438,58,,1356.0,,3,,
969,2,905113,7,,144.0,,0,,795.0
970,2,906101,1,,247.0,,0,,
971,2,906109,10,,339.0,,3,,
972,2,906234,1,,566.0,,0,,
973,1,907348,16,4214.0,223.0,5.0,2,12.0,223.0
975,2,909890,2,,8.0,,0,,
977,1,913433,2,373.0,210.0,3.0,0,1.0,
978,2,913867,3,,8.0,,0,,
980,1,914660,4,3839.0,,6.0,7,4.0,159.0
981,2,915309,6,,8.0,,11,,8.0
982,2,915482,6,,6.0,,3,,
983,2,916013,2,,6.0,,1,,
984,2,916156,1,,601.0,,1,,
986,2,919256,3,,419.0,,0,,
990,2,920615,4,,3807.0,,1,,
991,2,920739,1,,603.0,,0,,
992,2,921024,1,,603.0,,0,,
993,2,921441,6,,506.0,,2,,506.0
994,2,921617,6,,,,0,,
995,2,921738,3,,,,0,,
996,2,922421,13,,603.0,,0,,603.0
997,2,924611,9,,25.0,,2,,25.0
998,2,929191,0,,3807.0,,0,,
999,2,930823,3,,,,0,,
1000,2,931185,4,,549.0,,0,,
1001,1,931607,3,1036.0,608.0,3.0,6,2.0,88.0
1003,2,932341,8,,36.0,,0,,28791.0
1004,2,932372,10,,88.0,,6,,88.0
1005,2,932511,10,,36.0,,1,,
1006,2,933737,4,,419.0,,0,,
1008,2,934742,1,,419.0,,1,,
1009,2,936577,3,,419.0,,0,,
1010,2,940825,8,,8.0,,0,,
1011,2,940862,4,,378.0,,1,,
1012,1,941397,0,538.0,196.0,2.0,3,1.0,196.0
1013,2,942420,1,,56.0,,2,,56.0
1014,2,942864,8,,614.0,,0,,
1015,1,943435,7,699.0,108.0,2.0,2,2.0,930.0
1016,1,943472,8,4921.0,614.0,5.0,0,5.0,8.0
1018,2,945013,2,,88.0,,0,,190.0
1019,2,945164,2,,88.0,,3,,88.0
1020,2,945328,2,,88.0,,0,,88.0
1021,2,945501,2,,88.0,,0,,
1023,1,947048,7,692.0,74.0,2.0,1,4.0,
1024,2,948312,3,,378.0,,0,,
1025,2,949546,4,,3807.0,,1,,3807.0
1026,2,950415,24,,159.0,,6,,
1027,2,953049,0,,,,3,,
1028,1,953720,10,3899.0,608.0,4.0,0,8.0,3911.0
1029,2,960158,3,,183.0,,0,,
1030,2,964388,6,,530.0,,0,,
1031,2,970151,6,,223.0,,4,,223.0
1032,2,979490,2,,531.0,,0,,
1033,2,985742,0,,,,0,,
1035,2,986050,4,,419.0,,0,,
1036,2,986617,14,,557.0,,2,,
1038,2,994278,1,,1356.0,,0,,
1039,2,994545,4,,319.0,,0,,
1040,1,1002257,1,759.0,168.0,3.0,3,1.0,168.0
1041,2,1003119,2,,,,1,,
1043,2,1006626,1,,601.0,,0,,
1044,2,1007008,5,,319.0,,1,,
1045,1,1008414,3,427.0,,1.0,1,5.0,
1046,2,1011522,5,,253.0,,0,,
1047,1,1011657,13,4458.0,614.0,1.0,0,1.0,
1048,2,1012209,8,,247.0,,2,,
1049,2,1012224,7,,,,1,,
1050,2,1022445,9,,1356.0,,3,,
1051,2,1026943,5,,251.0,,6,,251.0
1052,1,1031886,10,3519.0,,2.0,0,6.0,
1053,1,1039912,17,1552.0,172.0,11.0,1,11.0,8.0
1054,1,1040351,4,508.0,172.0,2.0,0,1.0,22047.0
1055,2,1040888,20,,159.0,,2,,159.0
1056,2,1042913,10,,251.0,,0,,
1057,2,1044344,2,,251.0,,0,,
1058,2,1044486,9,,251.0,,0,,930.0
1059,2,1057743,25,,183.0,,0,,9007.0
1060,1,1071587,6,958.0,339.0,1.0,0,2.0,183.0
1061,2,1073044,11,,603.0,,4,,3911.0
1062,1,1088353,4,713.0,368.0,2.0,1,2.0,88.0
1063,1,1088955,5,11865.0,353.0,2.0,0,2.0,2116.0
1064,2,1092972,51,,253.0,,2,,74.0
1065,2,1093565,6,,601.0,,1,,2116.0
1066,1,1102826,1,268.0,634.0,1.0,5,,930.0
1068,2,1104656,4,,493.0,,8,,493.0
1069,2,1108040,4,,39.0,,4,,39.0
1070,2,1109823,4,,251.0,,3,,251.0
1072,2,1113775,4,,603.0,,3,,
1073,2,1114439,12,,638.0,,4,,
1074,2,1116101,2,,638.0,,1,,
1079,2,1146394,4,,87.0,,1,,87.0
1080,2,1148008,1,,572.0,,0,,
1081,1,1149363,3,556.0,144.0,1.0,2,1.0,930.0
1082,1,1165728,3,651.0,,1.0,0,2.0,
1083,2,1166211,3,,603.0,,0,,603.0
1084,1,1166882,4,667.0,642.0,1.0,0,,159.0
1086,2,1168168,6,,159.0,,2,,159.0
1087,2,1173079,7,,643.0,,0,,8.0
1088,2,1174582,18,,643.0,,0,,
1089,2,1174878,7,,643.0,,0,,795.0
1090,2,1175128,7,,643.0,,0,,1381.0
1091,2,1188871,2,,,,0,,
1092,2,1190487,2,,251.0,,0,,
1093,1,1204275,2,386.0,647.0,2.0,2,,3911.0
1094,2,1204729,2,,,,11,,
1095,1,1205533,0,215.0,282.0,1.0,1,,3911.0
1097,2,1218030,44,,438.0,,10,,7290.0
1098,2,1224253,3,,647.0,,1,,
1099,1,1226422,6,1409.0,588.0,6.0,3,3.0,183.0
1100,2,1228600,8,,30.0,,0,,
1101,2,1230580,3,,485.0,,0,,
1102,2,1239276,0,,,,2,,
1103,2,1241198,4,,215.0,,0,,7290.0
1104,2,1241907,15,,17.0,,0,,
1106,2,1245514,4,,88.0,,0,,88.0
1107,2,1245810,1,,,,0,,
1108,2,1248930,4,,442.0,,0,,
1109,2,1250675,7,,495.0,,0,,
1110,2,1251395,3,,1356.0,,0,,
1111,2,1259627,5,,302.0,,0,,
1112,1,1262335,11,5715.0,652.0,7.0,9,6.0,88.0
1113,2,1263395,18,,442.0,,1,,159.0
1114,2,1264811,7,,495.0,,1,,
1115,1,1268917,-2,973.0,474.0,3.0,3,,183.0
1116,2,1268977,3,,,,1,,
1117,2,1269824,0,,419.0,,0,,
1118,2,1269829,0,,,,3,,
1119,2,1270188,2,,,,0,,
1120,2,1270533,2,,,,0,,
1121,2,1270653,0,,162.0,,1,,162.0
1122,2,1271149,5,,419.0,,0,,7290.0
1123,1,1271288,2,323.0,,4.0,0,,88.0
1124,2,1271704,0,,334.0,,0,,
1125,2,1271714,1,,,,0,,
1126,1,1272552,10,387.0,660.0,10.0,5,5.0,
1127,2,1274123,1,,187.0,,0,,
1128,2,1274235,5,,334.0,,2,,
1129,2,1274410,1,,187.0,,0,,
1130,1,1277055,4,467.0,474.0,1.0,0,,183.0
1131,2,1277576,4,,8.0,,0,,
1132,2,1278974,4,,8.0,,1,,
1133,1,1279182,6,6064.0,287.0,3.0,2,2.0,
1134,2,1279711,4,,5.0,,0,,
1135,2,1280291,3,,5.0,,0,,
1136,2,1280660,1,,5.0,,2,,
1137,2,1282623,0,,,,0,,
1138,2,1282852,1,,59.0,,0,,
1140,2,1283482,4,,665.0,,0,,615.0
1141,2,1283741,4,,665.0,,0,,665.0
1142,1,1283847,36,11691.0,667.0,11.0,5,30.0,
1144,2,1284481,1,,666.0,,2,,
1145,2,1284800,1,,666.0,,0,,
1146,2,1284841,3,,668.0,,1,,
1147,2,1286617,4,,,,5,,
1148,2,1288227,4,,33.0,,5,,
1149,1,1291352,41,3390.0,,8.0,2,20.0,
1150,2,1292349,36,,159.0,,3,,159.0
1151,2,1293962,10,,251.0,,2,,17230.0
1152,2,1294306,1,,196.0,,0,,
1153,2,1299296,29,,159.0,,8,,159.0
1154,2,1299393,9,,251.0,,0,,2921.0
1155,2,1304432,1,,672.0,,0,,
1156,2,1304917,1,,253.0,,0,,
1157,2,1305953,4,,11.0,,0,,615.0
1158,2,1306172,5,,159.0,,0,,
1159,2,1306470,1,,251.0,,0,,
1160,1,1306977,1,387.0,253.0,2.0,6,4.0,88.0
1161,2,1309750,4,,159.0,,0,,
1162,2,1319207,2,,251.0,,0,,
1164,1,1324174,50,2732.0,438.0,12.0,3,30.0,438.0
1165,2,1326433,1,,5.0,,0,,
1166,2,1328756,8,,223.0,,0,,223.0
1169,1,1340409,5,710.0,364.0,1.0,0,4.0,364.0
1170,2,1340578,40,,319.0,,5,,
1171,2,1341000,10,,449.0,,5,,
1172,2,1343524,11,,449.0,,0,,
1173,1,1344998,13,1765.0,8.0,7.0,5,7.0,11633.0
1174,1,1346059,20,18749.0,634.0,8.0,0,15.0,805.0
1175,2,1346122,1,,495.0,,3,,495.0
1176,2,1346343,8,,334.0,,7,,
1177,2,1347294,5,,8.0,,0,,
1178,2,1347703,5,,378.0,,1,,
1179,2,1347993,1,,199.0,,2,,
1180,2,1348756,2,,319.0,,2,,
1181,2,1349564,9,,339.0,,2,,
1182,2,1350496,6,,364.0,,6,,8.0
1183,2,1351155,2,,88.0,,5,,
1184,1,1355208,3,1199.0,573.0,2.0,0,1.0,88.0
1185,2,1357438,20,,8.0,,3,,
1186,2,1358251,2,,632.0,,0,,
1187,2,1358696,2,,39.0,,1,,39.0
1188,2,1366015,1,,61.0,,0,,
1189,2,1366650,3,,61.0,,0,,
1190,2,1367493,1,,686.0,,0,,
1191,2,1367821,1,,686.0,,0,,
1192,2,1368030,0,,686.0,,0,,686.0
1193,2,1368477,1,,686.0,,1,,174.0
1194,1,1369197,29,5877.0,11.0,13.0,17,27.0,11.0
1195,1,1369414,5,237.0,687.0,1.0,1,,
1196,2,1369583,15,,666.0,,0,,
1197,2,1370360,6,,303.0,,0,,
1198,2,1372762,6,,666.0,,3,,666.0
1199,2,1373422,4,,5.0,,0,,5.0
1200,2,1373560,6,,,,1,,
1201,2,1374609,1,,666.0,,0,,
1202,1,1375773,2,361.0,608.0,3.0,0,1.0,
1203,2,1376611,4,,196.0,,2,,196.0
1204,2,1376714,0,,287.0,,0,,287.0
1205,1,1378608,4,3157.0,366.0,1.0,2,1.0,
1206,2,1380968,9,,159.0,,11,,159.0
1207,1,1384333,15,3766.0,667.0,4.0,0,21.0,
1210,2,1387619,9,,485.0,,4,,
1211,2,1389929,3,,521.0,,0,,
1212,2,1394601,10,,25692.0,,1,,
1213,2,1394933,47,,25692.0,,1,,2981.0
1214,2,1402862,17,,159.0,,6,,159.0
1215,1,1402911,2,139.0,698.0,2.0,0,,88.0
1216,2,1404742,3,,159.0,,2,,159.0
1217,2,1405001,8,,183.0,,1,,
1218,2,1407072,0,,,,0,,
1219,2,1412414,8,,702.0,,0,,
1220,2,1412454,3,,8.0,,0,,8.0
1221,2,1413561,7,,521.0,,0,,521.0
1222,2,1415264,5,,521.0,,4,,
1223,1,1418555,11,3783.0,127.0,3.0,11,7.0,127.0
1224,1,1420683,2,153.0,,1.0,3,,930.0
1225,2,1421731,3,,686.0,,0,,
1226,2,1424893,3,,319.0,,0,,
1228,1,1425930,8,286.0,588.0,5.0,2,1.0,88.0
1229,2,1427528,3,,442.0,,0,,
1230,2,1427532,4,,358.0,,1,,
1231,2,1428725,1,,8.0,,0,,
1232,2,1428970,1,,210.0,,0,,
1233,2,1430292,1,,,,1,,
1234,2,1431127,3,,603.0,,3,,603.0
1235,2,1432056,4,,5.0,,1,,5.0
1236,2,1432941,1,,124.0,,1,,
1237,2,1434732,1,,196.0,,0,,196.0
1238,2,1435647,1,,729.0,,2,,
1240,2,1437073,2,,334.0,,0,,
1241,1,1437207,10,1608.0,684.0,5.0,2,4.0,159.0
1243,2,1437851,1,,732.0,,2,,
1244,2,1438660,2,,732.0,,0,,13091.0
1245,2,1439513,9,,334.0,,3,,
1246,2,1439711,5,,279.0,,0,,
1247,2,1439799,6,,601.0,,0,,
1248,2,1439850,2,,279.0,,0,,
1249,1,1440296,5,425.0,168.0,3.0,6,1.0,3911.0
1251,2,1441766,15,,8.0,,4,,8.0
1252,1,1442389,22,5329.0,59.0,4.0,1,30.0,88.0
1253,1,1443184,6,267.0,738.0,2.0,1,,930.0
1254,2,1445403,14,,253.0,,1,,
1255,2,1445742,2,,303.0,,2,,303.0
1256,1,1445969,5,757.0,196.0,3.0,4,2.0,
1257,1,1447492,1,129.0,,2.0,1,,
1258,2,1447943,7,,287.0,,0,,
1259,2,1448997,4,,743.0,,0,,
1260,2,1449322,0,,253.0,,0,,
1261,1,1451210,3,213.0,287.0,2.0,4,,
1262,2,1451963,2,,,,0,,
1263,2,1452630,3,,88.0,,7,,88.0
1264,2,1452682,11,,447.0,,1,,
1265,2,1452908,2,,643.0,,1,,
1266,1,1454467,10,7210.0,253.0,4.0,3,9.0,
1268,1,1457464,10,2056.0,170.0,5.0,4,8.0,223.0
1269,2,1458602,2,,223.0,,1,,
1270,1,1458723,3,426.0,749.0,1.0,0,1.0,
1271,2,1458997,4,,485.0,,3,,485.0
1272,1,1459819,0,256.0,,2.0,0,,
1273,2,1461268,3,,666.0,,3,,666.0
1274,1,1462679,6,579.0,273.0,2.0,3,1.0,
1275,2,1464390,1,,,,3,,
1276,2,1467370,4,,61.0,,0,,
1277,2,1467988,5,,159.0,,3,,
1278,1,1473862,3,5222.0,588.0,2.0,2,,8.0
1279,2,1478168,2,,183.0,,0,,183.0
1280,2,1478531,71,,553.0,,2,,442.0
1281,2,1479444,0,,74.0,,0,,
1282,2,1479996,4,,279.0,,2,,
1283,2,1481033,0,,485.0,,0,,
1284,2,1482192,2,,196.0,,1,,
1285,2,1482913,1,,183.0,,1,,183.0
1286,1,1486486,4,3092.0,196.0,2.0,7,1.0,196.0
1287,2,1486699,7,,10229.0,,2,,
1288,2,1502134,6,,438.0,,1,,24521.0
1289,1,1505014,7,1139.0,760.0,2.0,8,3.0,805.0
1290,2,1505867,0,,88.0,,3,,
1291,2,1506714,11,,8.0,,5,,8.0
1292,1,1507364,11,2663.0,217.0,4.0,0,9.0,
1293,1,1507632,0,576.0,59.0,2.0,1,,88.0
1294,2,1509774,1,,88.0,,3,,
1295,2,1511922,9,,159.0,,5,,
1296,1,1511965,9,1345.0,762.0,4.0,0,2.0,3911.0
1297,2,1512503,15,,495.0,,5,,495.0
1298,2,1512736,2,,,,2,,
1299,2,1514865,6,,438.0,,0,,
1302,2,1515867,1,,,,0,,
1304,2,1517759,3,,56.0,,2,,56.0
1305,1,1517825,1,92.0,713.0,0.0,1,,88.0
1306,2,1518963,8,,449.0,,0,,
1307,2,1519062,2,,247.0,,0,,
1308,1,1519207,17,4654.0,765.0,3.0,4,9.0,3911.0
1309,2,1519826,2,,5.0,,3,,5.0
1311,2,1524469,1,,,,6,,
1312,2,1526674,1,,643.0,,3,,
1313,2,1529675,3,,279.0,,0,,
